Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7X7O hit rate =  10/10/0

7X7O,fold_7x7o_1_model_1,0.7294095,0.7973653846153845
7X7O,fold_7x7o_3_model_3,0.72874594,0.7972692307692307
7X7O,fold_7x7o_4_model_4,0.71746457,0.7982211538461539
7X7O,fold_7x7o_5_model_1,0.71605766,0.7916923076923077
7X7O,fold_7x7o_5_model_4,0.7046135,0.7858076923076922
7X7O,fold_7x7o_3_model_2,0.70222044,0.7983750000000001
7X7O,fold_7x7o_4_model_1,0.68835396,0.7779807692307692
7X7O,fold_7x7o_1_model_3,0.6831488,0.7941538461538462
7X7O,fold_7x7o_3_model_0,0.6815487,0.7895480769230769
7X7O,fold_7x7o_2_model_2,0.68079585,0.7834230769230769
