Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7ALA hit rate =  0/0/0

7ALA,default_3,0.7740658,0.015
7ALA,uniprot_distance_uniprot_sto_2,0.7037449,0.011
7ALA,species_interact_uniref_a3m_3,0.43663946,0.009
7ALA,pdb_interact_uniprot_sto_0,0.29296458,0.021
7ALA,structure_temp_dimer_0,0.24467306,0.013
7ALA,string_interact_uniprot_sto_2,0.21741986,0.013
7ALA,structure_temp_dimer_1,0.18162207,0.016
7ALA,pdb_interact_uniref_sto_1,0.17177354,0.018
7ALA,string_interact_uniref_a3m_4,0.15838641,0.009
7ALA,custom_template_with_alphafold_models_1,0.14898975,0.025
