MODEL,PRED_DOCKQ
no_templates_0,0.8778161
pdb_interact_uniprot_sto_1,0.83371073
pdb_interact_uniprot_sto_0,0.83294123
species_interact_uniref_a3m_0,0.7948341
uniclust_oxmatch_a3m_2,0.77052975
uniclust_oxmatch_a3m_4,0.7581082
species_interact_uniref_sto_1,0.72305155
string_interact_uniref_a3m_2,0.6806245
species_interact_uniref_a3m_1,0.6720221
custom_template_with_alphafold_models_2,0.6437179
structure_temp_dimer_a_4,0.6409521
uniclust_oxmatch_a3m_1,0.63052005
sequence_based_template_with_alphafold_2,0.6274293
species_interact_uniref_a3m_4,0.61168426
uniclust_oxmatch_a3m_0,0.6058202
ori_temp_pipeline_with_alphafold_models_2,0.51933944
species_interact_uniref_a3m_3,0.48088312
uniprot_distance_uniref_a3m_1,0.4635261
uniprot_distance_uniref_a3m_4,0.30519864
custom_template_with_alphafold_models_3,0.28316784
ori_temp_pipeline_with_alphafold_models_1,0.2694582
sequence_based_template_2,0.26385272
ori_temp_pipeline_with_alphafold_models_4,0.26263064
structure_temp_dimer_a_2,0.259592
string_interact_uniref_a3m_3,0.25867674
uniprot_distance_uniref_a3m_0,0.24477306
uniprot_distance_uniref_a3m_3,0.22456235
species_interact_uniref_a3m_2,0.21615782
structure_temp_dimer_4,0.1932821
string_interact_uniref_a3m_0,0.18911162
uniprot_distance_uniref_sto_4,0.1855629
string_interact_uniprot_sto_0,0.184701
custom_template_file_2,0.17938936
ori_template_pipeline_4,0.17716616
string_interact_uniref_a3m_4,0.17431556
sequence_based_template_4,0.16593416
pdb_interact_uniprot_sto_3,0.16115005
uniprot_distance_uniref_a3m_2,0.15615098
structure_temp_dimer_a_1,0.15049022
sequence_based_template_3,0.1490256
ori_temp_pipeline_with_alphafold_models_0,0.12748908
default_3,0.12665643
pdb_interact_uniprot_sto_2,0.12591593
sequence_based_template_with_alphafold_1,0.12448533
no_templates_4,0.12435582
sequence_based_template_with_alphafold_4,0.11888645
species_interact_uniref_sto_3,0.111302644
structure_temp_dimer_1,0.10563816
ori_temp_pipeline_with_alphafold_models_3,0.105289906
sequence_based_template_1,0.103052564
string_interact_uniprot_sto_3,0.10162259
custom_template_with_alphafold_models_4,0.100528665
pdb_interact_uniref_sto_2,0.09927845
species_interact_uniprot_sto_0,0.09718961
sequence_based_template_with_alphafold_3,0.09373865
custom_template_file_3,0.09282309
species_interact_uniprot_sto_1,0.0920828
string_interact_uniprot_sto_4,0.09202647
structure_temp_dimer_a_3,0.089846045
string_interact_uniprot_sto_1,0.08975322
custom_template_with_alphafold_models_0,0.08952941
species_interact_uniprot_sto_4,0.08608875
uniclust_oxmatch_a3m_3,0.08526265
structure_temp_dimer_a_0,0.084402025
uniprot_distance_uniprot_sto_4,0.082813986
no_templates_1,0.08022082
sequence_based_template_with_alphafold_0,0.07890112
custom_template_with_alphafold_models_1,0.077893876
ori_template_pipeline_0,0.076554865
default_1,0.074069865
string_interact_uniref_sto_0,0.07406951
pdb_interact_uniref_sto_3,0.06941205
default_2,0.067799546
default_0,0.06774456
no_templates_3,0.0665271
pdb_interact_uniref_sto_4,0.06509582
default_4,0.06179998
uniprot_distance_uniref_sto_0,0.06114314
structure_temp_dimer_3,0.060408957
uniprot_distance_uniprot_sto_2,0.058402862
no_templates_2,0.057576876
string_interact_uniref_sto_2,0.055967312
ori_template_pipeline_3,0.05461742
string_interact_uniref_sto_4,0.052604374
species_interact_uniprot_sto_2,0.052235097
custom_template_file_0,0.048706435
string_interact_uniprot_sto_2,0.048631836
structure_temp_dimer_2,0.048625115
custom_template_file_1,0.047740843
sequence_based_template_0,0.040462717
uniprot_distance_uniref_sto_1,0.034252517
uniprot_distance_uniprot_sto_3,0.030696353
string_interact_uniref_a3m_1,0.03006084
pdb_interact_uniprot_sto_4,0.028606217
structure_temp_dimer_0,0.02737771
string_interact_uniref_sto_3,0.026398562
pdb_interact_uniref_sto_0,0.025095463
species_interact_uniref_sto_2,0.02464837
ori_template_pipeline_2,0.019966781
species_interact_uniref_sto_0,0.018853057
species_interact_uniprot_sto_3,0.011094629
uniprot_distance_uniref_sto_2,0.008563083
uniprot_distance_uniref_sto_3,0.0057067242
pdb_interact_uniref_sto_1,0.005388704
uniprot_distance_uniprot_sto_0,0.0050626975
uniprot_distance_uniprot_sto_1,0.0033502372
ori_template_pipeline_1,0.003247513
custom_template_file_4,0.0028962425
species_interact_uniref_sto_4,0.000107374646
string_interact_uniref_sto_1,4.5387045e-05
